Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Total Tests,Population,continent,Density
Japan,7487624.0,47460.0,29151.0,49.0,6985295.0,65198.0,473178.0,202.0,46249180.0,125778658.0,Asia,332.2966
Iran,7213808.0,1413.0,140919.0,23.0,6958045.0,3104.0,114844.0,1173.0,50079995.0,85930475.0,Asia,52.1921
Colombia,6090520.0,274.0,139759.0,4.0,5923901.0,282.0,26860.0,342.0,34327907.0,51860369.0,South America,45.1175
Indonesia,6042595.0,585.0,156015.0,41.0,5855361.0,14416.0,31219.0,2771.0,94642736.0,278736566.0,Asia,146.5605
Poland,5988517.0,1177.0,115899.0,30.0,5334219.0,56.0,538399.0,268.0,35991052.0,37771902.0,Europe,120.6982
Mexico,5730560.0,1290.0,324004.0,31.0,5031487.0,1138.0,375069.0,4798.0,15737769.0,131374233.0,North America,66.9744
Australia,5563870.0,54557.0,6893.0,51.0,5186006.0,54744.0,370971.0,151.0,68623280.0,26033121.0,Australia/Oceania,3.3891
Ukraine,4996411.0,1021.0,108296.0,10.0,976752.0,0.0,3911363.0,177.0,19521252.0,43260263.0,Europe,71.5694
Malaysia,4415101.0,5899.0,35470.0,5.0,4291447.0,8434.0,88184.0,92.0,58190515.0,33113358.0,Asia,100.3046
Thailand,4106230.0,21931.0,27395.0,129.0,3889912.0,24619.0,188923.0,1496.0,17270775.0,70115668.0,Asia,136.5727
Austria,4084358.0,11948.0,18016.0,0.0,3958362.0,13228.0,107980.0,130.0,181352090.0,9099023.0,Europe,108.103
Israel,4047693.0,2699.0,10658.0,0.0,4009152.0,67311.0,27883.0,220.0,41373364.0,9326000.0,Asia,429.6048
Belgium,4015791.0,4682.0,31319.0,15.0,3690303.0,7246.0,294169.0,169.0,33456470.0,11680536.0,Europe,382.2156
Czechia,3890354.0,3435.0,40054.0,17.0,3825338.0,1689.0,24962.0,49.0,55075486.0,10744790.0,Europe,139.0
Portugal,3781156.0,10569.0,22148.0,17.0,976752.0,0.0,2782256.0,61.0,40748372.0,10143125.0,Europe,110.1159
South Africa,3750830.0,4406.0,100276.0,65.0,3631082.0,1049.0,19472.0,175.0,24262108.0,60656348.0,Africa,49.7578
Canada,3684288.0,19589.0,38688.0,146.0,3415904.0,6139.0,229696.0,426.0,60485077.0,38338595.0,North America,3.8447
Philippines,3683864.0,133.0,60056.0,66.0,3607038.0,1159.0,16770.0,289.0,29359833.0,112209591.0,Asia,328.6345
Switzerland,3579867.0,0.0,13816.0,0.0,3305310.0,0.0,260741.0,90.0,20666182.0,8768701.0,Europe,212.5191
Peru,3558613.0,744.0,212715.0,11.0,854077.0,0.0,2491821.0,351.0,29550426.0,33799595.0,South America,26.209
Chile,3538843.0,3309.0,57325.0,42.0,3350681.0,6811.0,130837.0,295.0,36604833.0,19411960.0,South America,25.4598
Greece,3266368.0,6755.0,28808.0,43.0,3136230.0,12454.0,101330.0,284.0,78594069.0,10331300.0,Europe,78.1623
Denmark,2956306.0,1878.0,6047.0,17.0,2924314.0,2587.0,25945.0,17.0,127114943.0,5828967.0,Europe,135.4005
Romania,2886284.0,1063.0,65403.0,19.0,2606660.0,0.0,214221.0,229.0,22554522.0,19006423.0,Europe,79.8324
Sweden,2498388.0,0.0,18656.0,0.0,2461823.0,2467.0,17909.0,19.0,18493218.0,10212771.0,Europe,22.6939
Iraq,2323878.0,171.0,25201.0,0.0,2295073.0,508.0,3604.0,24.0,18443454.0,41848594.0,Asia,96.1974
Serbia,1999753.0,977.0,15945.0,5.0,1964782.0,989.0,19026.0,26.0,9415165.0,8673943.0,Europe,97.928
Bangladesh,1952485.0,45.0,29127.0,0.0,1892443.0,371.0,30915.0,1283.0,13947427.0,167646612.0,Asia,1137.6682
Hungary,1888906.0,3041.0,46024.0,24.0,1770066.0,6155.0,72816.0,48.0,11285527.0,9616141.0,Europe,103.262
Slovakia,1770460.0,2415.0,19803.0,13.0,1721905.0,4363.0,28752.0,109.0,7041022.0,5464408.0,Europe,111.3484
Jordan,1694216.0,0.0,14048.0,0.0,1678941.0,0.0,1227.0,124.0,16670254.0,10385696.0,Asia,115.297
Georgia,1653915.0,223.0,16794.0,0.0,1634990.0,399.0,2131.0,0.0,16774959.0,3975366.0,Asia,56.9403
Pakistan,1527589.0,103.0,30368.0,0.0,1493870.0,74.0,3351.0,205.0,27987766.0,228620548.0,Asia,260.2176
Ireland,1508373.0,1410.0,6993.0,12.0,1390904.0,7691.0,110476.0,37.0,12009921.0,5037195.0,Europe,71.4385
Norway,1422583.0,892.0,2871.0,0.0,976752.0,0.0,442960.0,20.0,11002430.0,5497647.0,Europe,17.0208
Kazakhstan,1305431.0,14.0,13660.0,0.0,1290945.0,41.0,826.0,24.0,11575012.0,19181490.0,Asia,7.048
Hong Kong,1200334.0,628.0,9212.0,26.0,627610.0,0.0,563512.0,115.0,44972952.0,7606609.0,Asia,6887.952
Singapore,1174390.0,3420.0,1322.0,3.0,1104841.0,2572.0,68227.0,6.0,23712995.0,5933272.0,Asia,8371.1915
Morocco,1164567.0,60.0,16064.0,0.0,1148002.0,91.0,501.0,293.0,11237010.0,37699047.0,Africa,84.588
Bulgaria,1152251.0,631.0,36838.0,11.0,959289.0,1455.0,156124.0,111.0,9788010.0,6854186.0,Europe,61.7303
Croatia,1115442.0,1301.0,15765.0,8.0,1095334.0,573.0,4343.0,23.0,4754410.0,4059644.0,Europe,71.7264
Cuba,1100938.0,329.0,8522.0,0.0,1090977.0,326.0,1439.0,23.0,12920253.0,11314155.0,North America,102.8872
Lebanon,1096099.0,140.0,10370.0,2.0,1078634.0,408.0,7095.0,186.0,4795578.0,6770360.0,Asia,639.5761
Lithuania,1052454.0,1186.0,9041.0,6.0,1012975.0,1763.0,30438.0,41.0,8201785.0,2653854.0,Europe,40.7612
Tunisia,1039532.0,0.0,28533.0,0.0,46401.0,0.0,964598.0,29.0,4563397.0,12041507.0,Africa,73.6303
Slovenia,1001754.0,1294.0,6568.0,1.0,976752.0,2137.0,18434.0,29.0,2637744.0,2079453.0,Europe,102.5025
Finland,1000472.0,50889.0,3638.0,121.0,46000.0,0.0,950834.0,31.0,10644579.0,5556234.0,Europe,16.4142
Nepal,978705.0,12.0,11951.0,0.0,966456.0,32.0,298.0,0.0,5607784.0,30081108.0,Asia,205.3633
Belarus,976261.0,695.0,6917.0,3.0,928536.0,0.0,40808.0,0.0,13071640.0,9443721.0,Europe,45.4374
Bolivia,904212.0,86.0,21906.0,1.0,854077.0,566.0,28229.0,220.0,2693845.0,11959981.0,South America,10.9165
UAE,896372.0,231.0,2302.0,0.0,878658.0,217.0,15412.0,0.0,153603788.0,10105769.0,Asia,118.0
Uruguay,895775.0,0.0,7197.0,0.0,886654.0,0.0,1924.0,18.0,6091188.0,3495429.0,South America,19.3114
Ecuador,866925.0,0.0,35528.0,0.0,854077.0,0.0,0.0,759.0,2470170.0,18125849.0,South America,65.4288
New Zealand,861118.0,10371.0,600.0,18.0,804658.0,9631.0,55860.0,0.0,6977683.0,5002100.0,Australia/Oceania,18.1102
Costa Rica,847784.0,0.0,8383.0,0.0,829515.0,0.0,9886.0,43.0,4240743.0,5177960.0,North America,101.4159
Guatemala,840477.0,1061.0,17475.0,18.0,820297.0,1084.0,2705.0,5.0,4392324.0,18512721.0,North America,170.6696
Latvia,815533.0,1133.0,5735.0,11.0,800770.0,1069.0,9028.0,9.0,7142381.0,1848623.0,Europe,28.6379
Azerbaijan,792445.0,33.0,9707.0,1.0,782603.0,19.0,135.0,0.0,6785398.0,10303895.0,Asia,118.94
Panama,770463.0,487.0,8180.0,0.0,759150.0,391.0,3133.0,9.0,5813988.0,4437167.0,North America,58.965
Saudi Arabia,753124.0,130.0,9075.0,1.0,740008.0,241.0,4041.0,59.0,41796829.0,35790910.0,Asia,16.6745
Sri Lanka,663041.0,35.0,16499.0,2.0,642568.0,8.0,3974.0,0.0,6486117.0,21575078.0,Asia,328.8499
Paraguay,648682.0,0.0,18786.0,0.0,624673.0,0.0,5223.0,6.0,2615453.0,7290440.0,South America,17.9614
Kuwait,631076.0,0.0,2555.0,0.0,627610.0,0.0,911.0,8.0,7986760.0,4384388.0,Asia,245.8371
Myanmar,612697.0,20.0,19434.0,0.0,591544.0,22.0,1719.0,0.0,7870822.0,55067244.0,Asia,81.6272
Palestine,581816.0,0.0,5353.0,0.0,575899.0,0.0,564.0,17.0,3078533.0,5315056.0,Asia,859.4117
Dominican Republic,578954.0,165.0,4376.0,1.0,574297.0,53.0,281.0,16.0,3261060.0,11043976.0,North America,227.1655
Estonia,569346.0,802.0,2528.0,2.0,505048.0,863.0,61770.0,5.0,3304993.0,1328143.0,Europe,29.2283
Bahrain,565076.0,459.0,1475.0,1.0,559916.0,474.0,3685.0,3.0,9690419.0,1808083.0,Asia,2332.0039
Venezuela,522070.0,14.0,5705.0,1.0,515135.0,75.0,1230.0,230.0,3359014.0,28290731.0,South America,31.9353
Moldova,516864.0,165.0,11487.0,0.0,504008.0,245.0,1369.0,48.0,3213594.0,4017066.0,Europe,118.5715
Egypt,515645.0,0.0,24613.0,0.0,442182.0,0.0,48850.0,122.0,3693367.0,105812193.0,Africa,105.8972
Libya,501862.0,0.0,6429.0,0.0,490900.0,0.0,4533.0,101.0,2476960.0,7039683.0,Africa,4.0015
Ethiopia,470389.0,37.0,7510.0,0.0,454163.0,492.0,8716.0,15.0,4756760.0,120093423.0,Africa,109.4021
Mongolia,469491.0,41.0,2177.0,0.0,313256.0,0.0,154058.0,192.0,4030048.0,3373425.0,Asia,2.1597
Cyprus,464366.0,0.0,993.0,0.0,124370.0,0.0,339003.0,60.0,9477138.0,1223201.0,Asia,132.2438
Armenia,422805.0,6.0,8622.0,0.0,410517.0,14.0,3666.0,0.0,3026628.0,2973226.0,Asia,99.9215
Honduras,422275.0,0.0,10892.0,0.0,131100.0,0.0,280283.0,105.0,1263329.0,10188483.0,North America,90.862
Oman,388995.0,39.0,4257.0,0.0,384055.0,26.0,683.0,2.0,25000000.0,5340579.0,Asia,17.2019
Bosnia and Herzegovina,376642.0,75.0,15753.0,0.0,192218.0,0.0,168671.0,0.0,1751774.0,3244043.0,Europe,63.4521
Réunion,374295.0,0.0,742.0,0.0,355605.0,0.0,17948.0,10.0,1603660.0,906828.0,Africa,358.0
Qatar,363905.0,77.0,677.0,0.0,362338.0,106.0,890.0,1.0,3424254.0,2807805.0,Asia,257.1996
Kenya,323664.0,18.0,5649.0,0.0,317882.0,0.0,133.0,0.0,3576023.0,55905193.0,Africa,96.8615
Zambia,318984.0,124.0,3974.0,1.0,314075.0,209.0,935.0,0.0,3408441.0,19311313.0,Africa,25.8702
North Macedonia,308964.0,86.0,9266.0,1.0,298916.0,105.0,782.0,0.0,2003269.0,2083220.0,Europe,80.9436
Botswana,305859.0,0.0,2688.0,0.0,303026.0,0.0,145.0,1.0,2026898.0,2437178.0,Africa,4.1944
Albania,274685.0,79.0,3496.0,0.0,270789.0,0.0,400.0,2.0,1795792.0,2872134.0,Europe,99.7069
Algeria,265754.0,8.0,6874.0,0.0,178341.0,4.0,80539.0,6.0,230861.0,45277859.0,Africa,19.0408
Nigeria,255679.0,9.0,3143.0,0.0,249886.0,12.0,2650.0,11.0,5036813.0,215343385.0,Africa,234.6335
Zimbabwe,247383.0,47.0,5467.0,1.0,241170.0,10.0,746.0,12.0,2234565.0,15252838.0,Africa,39.2352
Uzbekistan,238391.0,34.0,1637.0,0.0,236397.0,45.0,357.0,23.0,1377915.0,34343347.0,Asia,76.8486
Montenegro,234472.0,67.0,2711.0,1.0,231146.0,70.0,615.0,6.0,2442943.0,628209.0,Europe,45.4641
Luxembourg,233137.0,1468.0,1056.0,0.0,220258.0,1507.0,11823.0,1.0,4211394.0,644330.0,Europe,248.4033
Mozambique,225351.0,6.0,2201.0,0.0,223088.0,0.0,62.0,13.0,1308458.0,32832686.0,Africa,41.2798
Laos,203518.0,976.0,730.0,0.0,7660.0,0.0,195128.0,0.0,1232128.0,7465821.0,Asia,31.5922
Kyrgyzstan,200983.0,1.0,2991.0,0.0,196360.0,9.0,1632.0,131.0,1907195.0,6718162.0,Asia,33.6496
Iceland,183974.0,0.0,112.0,0.0,75685.0,0.0,108177.0,1.0,1953616.0,345235.0,Europe,3.3533
Maldives,178883.0,0.0,298.0,0.0,163687.0,0.0,14898.0,25.0,2213831.0,557699.0,Asia,1803.2833
Afghanistan,178613.0,58.0,7680.0,1.0,161683.0,18.0,9250.0,1124.0,938557.0,40507809.0,Asia,62.4847
Uganda,164069.0,0.0,3596.0,0.0,100205.0,0.0,60268.0,2.0,2612795.0,48342573.0,Africa,200.5086
El Salvador,162089.0,0.0,4127.0,1.0,150662.0,0.0,7300.0,8.0,1950448.0,6545195.0,North America,311.3155
Ghana,161124.0,7.0,1445.0,0.0,159655.0,11.0,24.0,1.0,2433244.0,32241551.0,Africa,135.8112
Namibia,158112.0,0.0,4022.0,0.0,153662.0,0.0,428.0,0.0,997168.0,2623820.0,Africa,3.1902
Martinique,147519.0,0.0,918.0,0.0,104.0,0.0,146497.0,8.0,828928.0,374741.0,North America,331.6374
Trinidad and Tobago,143465.0,546.0,3808.0,1.0,133138.0,584.0,6519.0,18.0,693892.0,1407656.0,North America,274.1881
Brunei,140723.0,181.0,218.0,0.0,139409.0,112.0,1096.0,0.0,717784.0,445029.0,Asia,77.2647
Guadeloupe,140130.0,0.0,854.0,0.0,2250.0,0.0,137026.0,19.0,938039.0,400247.0,North America,245.5737
Cambodia,136146.0,29.0,3056.0,0.0,132851.0,26.0,239.0,0.0,2946965.0,17135956.0,Asia,94.836
Rwanda,129760.0,2.0,1458.0,0.0,45522.0,0.0,82780.0,0.0,5218611.0,13530598.0,Africa,516.3818
Jamaica,129373.0,26.0,2937.0,1.0,82795.0,18.0,43641.0,0.0,975768.0,2984463.0,North America,271.5944
Cameroon,119780.0,0.0,1927.0,0.0,117791.0,0.0,62.0,13.0,1751774.0,27736213.0,Africa,58.7065
Angola,99194.0,0.0,1900.0,0.0,97149.0,0.0,145.0,0.0,1499795.0,34707535.0,Africa,28.096
Malta,89919.0,312.0,684.0,5.0,82969.0,681.0,6266.0,4.0,1866549.0,443662.0,Europe,1405.1677
DRC,87023.0,0.0,1337.0,0.0,50930.0,0.0,34756.0,0.0,846704.0,94465331.0,Africa,40.0
Senegal,85978.0,3.0,1965.0,0.0,83995.0,6.0,18.0,1.0,1061888.0,17538735.0,Africa,89.7392
Malawi,85741.0,6.0,2633.0,1.0,81934.0,4.0,1174.0,67.0,570669.0,20020400.0,Africa,170.3254
Ivory Coast,81875.0,5.0,799.0,0.0,81054.0,7.0,22.0,0.0,1492363.0,27554965.0,Africa,86.0325
French Guiana,80422.0,387.0,394.0,0.0,11254.0,0.0,68774.0,1.0,622646.0,312627.0,South America,3.761
Suriname,79302.0,0.0,1327.0,0.0,49396.0,0.0,28579.0,0.0,235824.0,596106.0,South America,3.6432
Channel Islands,73523.0,94.0,166.0,0.0,71955.0,90.0,1402.0,0.0,1252808.0,176751.0,Europe,915.0
French Polynesia,72621.0,0.0,648.0,0.0,3916.0,0.0,68057.0,7.0,75255.0,283835.0,Australia/Oceania,68.1939
Eswatini,70190.0,46.0,1395.0,0.0,68706.0,22.0,89.0,11.0,1011587.0,1181814.0,Africa,68.2341
Barbados,66317.0,547.0,386.0,0.0,62507.0,163.0,3424.0,0.0,637232.0,288009.0,North America,669.8209
Fiji,64524.0,0.0,862.0,0.0,62677.0,0.0,985.0,0.0,506642.0,908153.0,Australia/Oceania,49.7738
Madagascar,64121.0,0.0,1391.0,0.0,59370.0,0.0,3360.0,14.0,418849.0,28973361.0,Africa,49.7036
Guyana,63399.0,10.0,1228.0,0.0,62081.0,5.0,90.0,1.0,587994.0,793393.0,South America,3.6938
Sudan,62084.0,5.0,4929.0,0.0,46401.0,0.0,10754.0,0.0,562941.0,45693675.0,Africa,24.3851
New Caledonia,60457.0,0.0,312.0,0.0,60064.0,0.0,81.0,9.0,98964.0,290445.0,Australia/Oceania,15.6616
Mauritania,58683.0,0.0,982.0,0.0,57693.0,0.0,8.0,0.0,797799.0,4869809.0,Africa,4.756
Belize,57406.0,12.0,676.0,0.0,56528.0,6.0,202.0,6.0,534109.0,410635.0,North America,17.9478
Bhutan,56301.0,685.0,19.0,0.0,50413.0,1376.0,5869.0,9.0,2270580.0,786921.0,Asia,20.5225
Cabo Verde,55999.0,1.0,401.0,0.0,55537.0,3.0,61.0,23.0,400982.0,566871.0,Africa,138.0
Syria,55790.0,5.0,3150.0,0.0,52065.0,14.0,575.0,0.0,146269.0,18266514.0,Asia,104.5729
Gabon,47594.0,0.0,303.0,0.0,47280.0,0.0,11.0,0.0,1591228.0,2320346.0,Africa,8.7105
Papua New Guinea,43732.0,63.0,649.0,0.0,43025.0,52.0,58.0,7.0,249149.0,9252402.0,Australia/Oceania,20.0764
Taiwan,43241.0,3056.0,856.0,0.0,22537.0,0.0,19848.0,0.0,13964112.0,23894472.0,Asia,660.0336
Seychelles,42079.0,419.0,165.0,1.0,41260.0,585.0,654.0,0.0,662355.0,99444.0,Africa,219.969
Curaçao,41652.0,0.0,271.0,0.0,40800.0,0.0,581.0,3.0,494095.0,165303.0,North America,370.0
Andorra,41013.0,0.0,153.0,0.0,40343.0,0.0,517.0,14.0,249838.0,77488.0,Europe,165.5192
Burundi,38853.0,41.0,38.0,0.0,773.0,0.0,38042.0,0.0,345742.0,12528619.0,Africa,453.5762
Mauritius,37636.0,204.0,990.0,0.0,35611.0,93.0,1035.0,0.0,358675.0,1275572.0,Africa,624.8662
Mayotte,37038.0,0.0,187.0,0.0,2964.0,0.0,33887.0,0.0,176919.0,284673.0,Africa,765.3984
Togo,36973.0,2.0,273.0,0.0,36679.0,0.0,21.0,0.0,727399.0,8628272.0,Africa,152.872
Guinea,36459.0,0.0,440.0,0.0,35976.0,0.0,43.0,8.0,660107.0,13774441.0,Africa,56.3974
Faeroe Islands,34658.0,0.0,28.0,0.0,7693.0,0.0,26937.0,5.0,778000.0,49198.0,Europe,35.3431
Aruba,34345.0,0.0,212.0,0.0,34038.0,0.0,95.0,2.0,177885.0,107583.0,North America,597.8278
Tanzania,33864.0,0.0,803.0,0.0,46401.0,0.0,0.0,7.0,662355.0,62798776.0,Africa,66.9764
Bahamas,33430.0,9.0,789.0,0.0,32297.0,8.0,344.0,11.0,229817.0,400016.0,North America,28.7252
Lesotho,32910.0,0.0,697.0,0.0,24155.0,0.0,8058.0,0.0,431221.0,2172858.0,Africa,71.6751
Mali,30700.0,9.0,731.0,1.0,29787.0,15.0,182.0,0.0,662355.0,21301409.0,Africa,17.3149
Haiti,30615.0,0.0,835.0,0.0,29312.0,0.0,468.0,0.0,132422.0,11653047.0,North America,420.9111
Isle of Man,28416.0,0.0,87.0,0.0,26794.0,0.0,1535.0,0.0,150753.0,85844.0,Europe,149.8811
Benin,26952.0,0.0,163.0,0.0,25506.0,0.0,1283.0,5.0,604310.0,12695189.0,Africa,113.5189
Somalia,26485.0,0.0,1350.0,0.0,13182.0,0.0,11953.0,0.0,400466.0,16691888.0,Africa,26.412
Congo,24079.0,0.0,385.0,0.0,20178.0,0.0,3516.0,0.0,347815.0,5762761.0,Africa,16.0
Saint Lucia,23161.0,0.0,368.0,1.0,22716.0,8.0,77.0,1.0,142292.0,185140.0,North America,300.5081
Timor-Leste,22857.0,3.0,130.0,0.0,22714.0,10.0,13.0,0.0,260621.0,1363692.0,Asia,92.0686
Cayman Islands,21755.0,349.0,26.0,0.0,8553.0,0.0,13176.0,1.0,222773.0,67113.0,North America,254.8371
Burkina Faso,20853.0,0.0,382.0,0.0,20439.0,0.0,32.0,0.0,248995.0,21935714.0,Africa,80.9726
Nicaragua,18491.0,0.0,225.0,0.0,4225.0,0.0,14041.0,0.0,354205.0,6766602.0,North America,51.9977
Gibraltar,17706.0,212.0,101.0,0.0,16579.0,0.0,1026.0,0.0,534283.0,33673.0,Europe,5617.3333
South Sudan,17420.0,0.0,138.0,0.0,13514.0,0.0,3768.0,1.0,375617.0,11430250.0,Africa,18.7472
Tajikistan,17388.0,0.0,124.0,0.0,17264.0,0.0,0.0,0.0,10632715.5,9923585.0,Asia,69.584
Liechtenstein,17049.0,22.0,84.0,0.0,16724.0,22.0,241.0,3.0,102174.0,38325.0,Europe,239.9187
San Marino,16140.0,64.0,114.0,0.0,15662.0,47.0,364.0,4.0,149271.0,34060.0,Europe,558.7705
Equatorial Guinea,15907.0,0.0,183.0,0.0,15698.0,0.0,26.0,5.0,310972.0,1485993.0,Africa,53.355
Djibouti,15611.0,13.0,189.0,0.0,15411.0,7.0,11.0,0.0,303924.0,1013892.0,Africa,43.7973
CAR,14649.0,0.0,113.0,0.0,6859.0,0.0,7677.0,2.0,81294.0,4981083.0,Africa,8.0
Grenada,14332.0,45.0,220.0,1.0,13872.0,22.0,240.0,4.0,147982.0,113463.0,North America,329.8692
Bermuda,13143.0,0.0,131.0,0.0,12719.0,0.0,293.0,0.0,866313.0,61863.0,North America,1147.0185
Solomon Islands,12437.0,0.0,139.0,0.0,11194.0,0.0,1104.0,2.0,5117.0,717228.0,Australia/Oceania,24.9571
Dominica,12011.0,23.0,63.0,0.0,11926.0,23.0,22.0,0.0,187690.0,72308.0,North America,96.3302
Gambia,11995.0,0.0,365.0,0.0,11591.0,0.0,39.0,0.0,155686.0,2538957.0,Africa,239.3565
Greenland,11971.0,0.0,21.0,0.0,2761.0,0.0,9189.0,4.0,164926.0,56948.0,North America,0.0263
Yemen,11818.0,0.0,2148.0,0.0,9001.0,0.0,669.0,23.0,265253.0,31009438.0,Asia,59.009
Monaco,11545.0,25.0,54.0,0.0,11279.0,13.0,212.0,4.0,54960.0,39743.0,Europe,19891.5
Saint Martin,10279.0,0.0,63.0,0.0,1399.0,0.0,8817.0,7.0,112382.0,39854.0,North America,749.6226
Sint Maarten,9981.0,48.0,86.0,0.0,9836.0,15.0,59.0,10.0,62056.0,43753.0,North America,1293.1176
Eritrea,9733.0,0.0,103.0,0.0,9629.0,0.0,1.0,0.0,23693.0,3634877.0,Africa,31.1415
Caribbean Netherlands,9577.0,3.0,34.0,0.0,9383.0,4.0,160.0,0.0,30126.0,26662.0,North America,80.0
Tonga,9468.0,121.0,11.0,0.0,7945.0,205.0,1512.0,0.0,393231.0,107854.0,Australia/Oceania,144.2423
Niger,8908.0,5.0,309.0,1.0,8498.0,1.0,101.0,1.0,248217.0,25784480.0,Africa,20.5869
Guinea-Bissau,8185.0,1.0,171.0,0.0,7476.0,0.0,538.0,6.0,132611.0,2051795.0,Africa,57.1174
Comoros,8100.0,0.0,160.0,0.0,7933.0,0.0,7.0,0.0,662355.0,902975.0,Africa,487.3357
Sierra Leone,7681.0,0.0,125.0,0.0,46401.0,0.0,0.0,0.0,259958.0,8269259.0,Africa,115.7853
Antigua and Barbuda,7567.0,0.0,135.0,0.0,7387.0,0.0,45.0,1.0,18901.0,99390.0,North America,225.1335
Liberia,7432.0,0.0,294.0,0.0,5747.0,0.0,1391.0,2.0,139824.0,5271834.0,Africa,47.6355
Chad,7396.0,0.0,193.0,0.0,4874.0,0.0,2329.0,0.0,191341.0,17274814.0,Africa,13.562
Samoa,6794.0,0.0,13.0,0.0,1605.0,0.0,5176.0,4.0,51546.0,200790.0,Australia/Oceania,71.1608
St. Vincent Grenadines,6769.0,4.0,106.0,0.0,6641.0,0.0,22.0,0.0,98805.0,111575.0,North America,284.0
Vanuatu,6494.0,36.0,7.0,0.0,5638.0,0.0,849.0,0.0,24976.0,320075.0,Australia/Oceania,26.4035
British Virgin Islands,6162.0,0.0,62.0,0.0,22716.0,0.0,0.0,1.0,102294.0,30594.0,North America,202.6225
Sao Tome and Principe,5953.0,0.0,73.0,0.0,5875.0,0.0,5.0,0.0,29036.0,226492.0,Africa,236.1815
Turks and Caicos,5941.0,0.0,36.0,0.0,5862.0,0.0,43.0,4.0,478593.0,39661.0,North America,41.0
Saint Kitts and Nevis,5561.0,0.0,43.0,0.0,5517.0,5.0,1.0,0.0,65141.0,53877.0,North America,206.4023
Cook Islands,4490.0,86.0,0.0,0.0,3916.0,119.0,574.0,0.0,15494.0,17593.0,Australia/Oceania,74.4534
St. Barth,4432.0,0.0,6.0,0.0,22716.0,0.0,0.0,0.0,78646.0,9931.0,North America,470.0
Palau,4279.0,0.0,6.0,0.0,3837.0,0.0,436.0,0.0,44460.0,18249.0,Australia/Oceania,39.7233
Kiribati,3076.0,0.0,13.0,0.0,2597.0,0.0,466.0,3.0,75255.0,122752.0,Australia/Oceania,152.1813
Anguilla,2731.0,0.0,9.0,0.0,2716.0,0.0,6.0,4.0,51382.0,15244.0,North America,167.3626
Saint Pierre Miquelon,2537.0,0.0,1.0,0.0,2449.0,0.0,87.0,1.0,22941.0,5743.0,North America,25.0
Wallis and Futuna,454.0,0.0,7.0,0.0,438.0,0.0,9.0,0.0,20508.0,10884.0,Australia/Oceania,77.338
Montserrat,177.0,0.0,2.0,0.0,174.0,0.0,1.0,0.0,9587.0,4997.0,North America,48.6765
Falkland Islands,128.0,0.0,0.0,0.0,854077.0,0.0,0.0,0.0,8632.0,3662.0,South America,0.2907
Macao,82.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,5375.0,665287.0,Asia,22249.6667
Vatican City,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,9788010.0,805.0,Europe,799.0
Marshall Islands,15.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,75255.0,59910.0,Australia/Oceania,331.8066
Western Sahara,10.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,662355.0,623795.0,Africa,2.354
